cc_metric_0,cc_metric_1,cc_metric_2,cc_metric_3,cc_metric_4,cc_metric_5,cc_metric_6,cc_metric_7,cc_metric_8,cc_metric_9,cc_metric_10,cc_metric_11,cc_metric_12,cc_metric_13,cc_metric_14,cc_metric_15,cc_metric_16,cc_metric_17,cc_metric_18,cc_metric_19,cc_metric_20,cc_metric_21,cc_metric_22,cc_metric_23,cc_metric_24,cc_metric_25,cc_metric_26,cc_metric_27,cc_metric_28,cc_metric_29,cc_metric_30,cc_metric_31,cc_metric_32,cc_metric_33,cc_metric_34,cc_metric_35,cc_metric_36,cc_metric_37,cc_metric_38,cc_metric_39,cc_metric_40,cc_metric_41,cc_metric_42,cc_metric_43,cc_metric_44,cc_metric_45,cc_metric_46,cc_metric_47,cc_metric_48,cc_metric_49,click_coupon
-0.2387835723,1.2502149894,0.1766169966,0.3816524623,-0.5056736528,-3.3599821743,-1.365755395,-1.6608403724,2.2869440927,-0.4513016179,1.5177544529,1.3047391564,-2.9953576982,1.4525112196,-0.0332464032,1.1769384983,-0.7003167342,0.5861907797,-0.8230411807,-0.359057088,0.3650524956,0.0691451939,-0.9265816488,0.1355523062,0.0691451939,1.5200134201,-2.1261045269,-0.9325315391,1.4525112196,0.9833431587,-1.6608403724,-0.7336659389,0.7711135203,1.554058146,-1.090838591,3.0089127648,-1.0539568279,0.5767339895,1.3540082936,0.6079222144,3.0089127648,-3.189681006,2.899072987,-3.2650278393,3.3457889354,2.0974302623,1.554058146,-5.1499691497,-1.2260009136,-2.7078149469,1
0.0712525611,-7.7272314203,-6.2227517102,1.6486953543,0.0189254851,2.5653818356,-0.7191016936,-3.7177874,-0.089205339,-1.0580845873,0.1584306537,0.636720332,20.8020533769,-0.0204290512,-0.8944285328,-5.8184408559,0.7618318729,-1.9893921452,-0.1167344725,-0.0190348574,6.3056323461,1.3762875824,1.0524681467,1.1012481567,1.3762875824,-0.0843732521,-1.3120326161,1.0399184855,-0.0204290512,1.4193378059,-3.7177874,4.3162864675,0.7179474935,0.1912174585,3.6364705551,-6.0197236612,-0.4772796537,16.6521584493,-1.4848350514,-0.5167063133,-6.0197236612,8.6913650833,-1.9797799838,-0.1291323418,3.5964003422,-4.7520298703,0.1912174585,16.3487252176,-0.0510582558,18.1777468391,1
-1.0480163665,-3.0869130233,-3.3537326595,-2.0989169232,0.4153933708,2.5890734473,-0.3666082426,2.1733270847,1.9367039981,2.9265312956,0.4258666765,-1.3068057459,6.7417044588,-3.0455644923,0.2231126929,1.5640344027,0.7562428502,1.0334523878,0.4852514353,-0.0182493722,4.5077546121,1.7505611008,-1.4328803808,2.2615018031,1.7505611008,0.5646530707,-0.7293264299,-0.8779597754,-3.0455644923,1.3894454062,2.1733270847,-2.0115719984,-0.4666453687,0.0494096896,4.5017349735,-7.3156178663,1.739727887,7.4470070314,0.8002087402,-1.5026948285,-7.3156178663,17.0998780367,-2.2533496646,0.5925399122,4.7183284858,-2.280424866,0.0494096896,7.493829315,-0.9601800784,5.6325371856,0
0.8167636721,-4.9931704222,2.2356873991,1.1411365463,-0.4395494551,2.3937769193,0.646536197,8.369448358,2.0471088456,0.8737420681,-0.2667389753,0.5567274728,-3.0626003015,-4.3157698204,0.6248987903,4.1069445703,0.1020081548,0.6342751591,0.1826180912,0.2657820084,4.1441288602,-3.6884358479,-0.177519881,-0.6392906965,-3.6884358479,-1.0211580856,0.3131245178,-1.0538826586,-4.3157698204,-0.1705981951,8.369448358,0.023004043,2.0831160676,5.8157684657,2.1363238718,-2.9883762953,1.3754208987,4.2750688443,-0.1168251585,-2.5237443905,-2.9883762953,16.4178246186,-3.2743173765,-5.5149679957,9.6401884351,-5.5755275579,5.8157684657,2.1283405979,-0.5955677456,9.2731719377,0
-1.3152981993,-2.4280874508,-1.9538595782,0.1317963261,-0.123648484,-2.6583712641,2.5029019233,-6.2664526177,9.7135816461,-0.1059054381,-1.4089927778,-0.7525327461,3.5505726475,0.92894413,0.6836160017,-0.2543916739,0.2254753097,1.1839596806,0.1255452137,0.2557864907,5.0797703392,-3.4267584619,1.1326214514,-0.108315413,-3.4267584619,0.7769446679,-0.9156526791,-1.0537462675,0.92894413,-0.0853568443,-6.2664526177,1.5610959323,-1.3906746765,-0.9539672682,-1.5539612898,2.7367669808,-0.8444917507,2.9710509649,-1.2550029934,5.3606767095,2.7367669808,-1.4584657356,3.5181925432,-1.7355043242,10.4462649998,5.764185644,-0.9539672682,1.474644358,-0.8738452862,0.5935400585,1
-1.5499341927,0.1811772313,-1.8670770208,-0.948593771,1.3726342055,-3.2150471339,2.5640900626,-0.2225639846,10.6843114753,-0.7856511846,-0.1293728099,0.0744404461,0.2022555319,1.5576847458,0.3673284873,0.4973583906,-1.0995188378,0.5781929239,0.4690270145,-1.4099326702,1.5765335154,-1.9471160555,-0.4407583964,0.1991122343,-1.9471160555,0.3460979329,-0.8494458967,-3.0669250627,1.5576847458,0.4826177641,-0.2225639846,-2.4425956194,-0.3889026201,-2.0809836825,-2.9924521448,5.3837197534,-1.1342472492,-4.7526851849,-0.0804112006,4.2996756885,5.3837197534,0.3165361178,-0.657993817,-2.0475180867,8.0181424314,4.4195334547,-2.0809836825,0.9355024958,-1.1115844709,-5.4034896906,1
1.0174490504,-3.6225578787,2.1108754522,-0.422515232,0.2719622037,0.7490367415,-0.0038050739,-0.8596278775,-9.3192023592,4.8670032157,-0.7589094334,0.7417240031,0.205701772,-4.0307098719,-0.9739871594,1.1331186654,-1.7192383611,-0.6201432995,-2.0722361831,-2.9190835342,-1.894390911,2.8380645767,-0.3451674448,2.7035927089,2.8380645767,-0.7807563681,0.3791485687,0.5342398657,-4.0307098719,2.6152425402,-0.8596278775,-0.9185462192,-1.4706377558,3.3161123296,0.6626481131,4.6427999022,0.3804377161,0.7237874389,0.1231219624,0.0292144178,4.6427999022,12.0062027517,3.2520598067,2.0444872885,-9.7467741301,1.3097046936,3.3161123296,-5.5731167297,0.179548134,6.5110950784,1
0.2652627516,-4.2998334761,-1.093796984,0.2753220229,-0.5855128928,0.5793680309,0.4624811299,-1.0056197628,-3.5164904642,2.2935598496,2.4718599063,-1.0241992623,3.1993415177,-3.0548275512,1.4902076451,-0.8537909268,-0.5882154139,-1.1831686767,0.085228118,0.9840765142,-0.409235313,4.5415557075,-0.1615080225,1.8717189885,4.5415557075,-0.4516073836,1.3531213255,-0.4389992352,-3.0548275512,0.0863185526,-1.0056197628,-2.8198566309,-1.6891427118,-1.6635380687,1.9995702016,4.0160240387,-1.0295735719,0.4433074231,-0.3210208228,3.6193065964,4.0160240387,12.1508783021,-0.0708181408,2.7371033716,-4.8555217949,0.9230298318,-1.6635380687,0.9043452163,-1.4500534025,2.8145881066,0
0.2687303924,-1.7781731782,-1.6159427208,-0.5723619684,-0.5782121651,2.600965932,-0.9299501849,-0.9643616897,-3.0635538106,-0.2782081573,-0.6034955773,-0.1099170817,-0.4347201967,-2.35841315,-0.7709460779,1.2885367553,-0.8267347811,-1.2796259162,0.8624721123,0.664797677,-0.1387740075,0.072978727,-0.3456606222,0.9163614076,0.072978727,1.3829854951,0.15196133,2.1886612115,-2.35841315,-1.0425977738,-0.9643616897,0.7286982329,-2.1479147128,-0.8315485732,3.2409250943,-7.0223446321,-1.6691989885,0.6871339537,-1.3606084,-1.80525841,-7.0223446321,3.8403996673,0.2220721612,1.1248611858,0.8696049675,-2.8509778167,-0.8315485732,1.5931733033,0.2938170656,2.8370268483,0
1.8565873392,1.0403171102,-0.7572300377,-0.2137375858,-0.6782585907,4.2631338566,-1.8483681311,5.3991189739,6.9989215383,1.9251334249,-0.7890206629,-0.4214557293,5.4348574783,-5.9194218722,1.1096113377,-0.5809106813,0.8912074544,0.9980453754,0.46899221,1.1340265294,7.4872526802,-5.7666340837,-2.0694161126,-1.7849634028,-5.7666340837,-1.1408911007,1.5238014487,-0.7195129992,-5.9194218722,1.6715717877,5.3991189739,-1.6428151597,1.1356563589,4.0141018671,0.542036957,-14.9157589018,-1.2123999614,2.4461237356,1.2407517119,-1.8461425582,-14.9157589018,12.9404141976,-3.5210231889,2.3342171223,13.1576863022,-6.7612194749,4.0141018671,12.0427914651,1.4943422952,9.7152474352,0
0.0440121227,-1.8180570601,-2.6035284301,-0.2621640837,-1.0379602445,-2.0616991895,-1.4508173762,-0.0258502911,5.9189492201,-2.7660802192,0.9276165308,-0.1838076799,-1.0851434948,0.6887527668,0.0727733952,-0.4559936082,1.0745554096,0.6820314471,-0.048378742,-0.529223864,1.346077026,0.4612698041,-1.550821088,1.4889688039,0.4612698041,0.6932966467,0.3177331346,-1.9846061714,0.6887527668,-0.258119877,-0.0258502911,-2.6618998444,-1.5142035772,-1.628334048,4.0256536838,-4.4271052746,-0.5440000802,0.9299494509,0.3660092292,3.7046260972,-4.4271052746,-1.7406724848,1.1790662782,-0.3683145461,7.1581286539,1.3948493215,-1.628334048,3.0252367788,-1.1302797887,-2.8888141643,1
-1.5714166688,-1.9641079757,-1.0033309799,0.2281485802,0.3375108919,-0.2299966209,-1.0542845379,-5.3960687459,1.039256209,1.9046476101,-0.6953465671,0.7743089603,5.7947505708,-2.4913770323,-0.1059458093,-0.8634726263,1.6103119526,-0.4476761252,0.3447665648,-0.168038152,4.1824106972,-1.2263344178,0.2754421137,3.4471438457,-1.2263344178,-0.8459794095,0.0197158978,0.7499684025,-2.4913770323,-0.9035688747,-5.3960687459,3.0492944109,0.8020613619,2.1079832164,0.391007913,3.9264141481,1.0427223262,7.9992098354,-0.3324158532,2.7533002813,3.9264141481,5.9584604292,2.6469608717,0.4946517986,1.1174032519,4.2155279425,2.1079832164,6.2058009915,-0.0042923726,8.2202759082,1
-0.2234924734,-1.1684005457,6.086166822,0.3836351085,-0.50398487,1.6058597224,-0.5682703606,10.1910798659,-2.8847362178,-1.3984213963,-1.519468215,-0.8161650841,-4.7885893374,-0.9638501513,0.4935491244,0.4121879171,-1.6138772601,1.702528276,0.381406248,0.0824821551,0.9894796979,-1.2159176182,0.676907132,2.762936176,-1.2159176182,-1.578993019,0.0718061686,-0.0176996423,-0.9638501513,-0.4116456627,10.1910798659,-1.8101027151,0.0419687798,2.6079661937,1.6958404642,2.2131353356,0.3996909075,0.839192714,0.8958485778,-0.8706921994,2.2131353356,2.4731409552,-2.1788909152,-2.3685417793,-0.2546447988,-0.2056480221,2.6079661937,3.4208302547,-0.6251958839,1.5383354216,0
1.6735052936,1.0922930312,-2.0072251217,-0.438926443,-0.0017085661,-2.2732981095,-0.3956773825,-4.62512331,2.688456497,-0.9284058067,0.3170008137,-1.4601183873,6.4374472292,3.4273274622,0.6058747697,-2.2997315063,0.3062332621,-1.2926634915,1.0839097458,0.042046733,2.7958540234,0.9148261744,-0.8847144712,1.7599095822,0.9148261744,-0.9044277947,1.4907177803,-1.2552585931,3.4273274622,-0.3314206231,-4.62512331,3.4050640201,0.0573402087,-2.4748372926,-2.7218133391,13.4635300058,-1.1956107832,8.6487966235,0.7601586032,2.8518774379,13.4635300058,-3.2290999416,-0.4690975372,-4.606212895,2.698913936,4.0628557052,-2.4748372926,5.0599483143,-1.0548473502,-0.8015222925,1
-0.4391026196,3.2118332523,0.6298236233,-0.5961722861,-0.2487656093,-1.0624186747,0.6702828945,-2.848700052,0.6448395789,-2.8503926313,-0.4402355151,0.6512041076,-3.1549655202,1.1240889479,0.2136846168,1.4157830373,-0.3366386801,0.5458941621,-0.262070048,-0.9625142381,-0.2719929317,-2.0974744235,-0.479150129,1.3963731769,-2.0974744235,-0.095225972,-1.2169029793,-0.440225797,1.1240889479,1.8064385276,-2.848700052,4.5025785661,0.2942198842,-5.4062950496,-3.0916979049,4.214770247,0.6841175355,-6.1030250616,0.1566798179,-2.8273384066,4.214770247,-12.3928831888,-0.131998553,0.3055825049,-5.2901597403,5.6994963326,-5.4062950496,0.0256342979,-2.0905213554,-3.0396659277,1
1.0790742826,-6.0120002753,-0.5094219309,-1.0037566153,-1.0342708677,-0.9434603416,-1.4658168088,4.0134330697,0.6826794088,3.8370208405,-0.9315443197,-0.7181564076,5.3237133973,2.3429466189,-0.7700333198,-1.8421718253,0.3450641179,1.0976443558,-1.0106356159,-1.4280258328,0.865590164,3.6777401854,0.6180444008,1.319470924,3.6777401854,-3.6980751459,0.0797556058,0.0352621552,2.3429466189,0.2287528879,4.0134330697,-3.4738318672,-1.052637286,-1.0984545687,5.5949167291,-0.3292972196,-0.6271039001,7.6906378924,-1.0732214816,4.3566518835,-0.3292972196,4.9854494549,1.3198655256,2.0976232302,-2.41973433,3.3201219358,-1.0984545687,-0.4356654484,0.2711031104,-1.6062186303,0
-0.5334273016,-0.5115267874,1.4239904711,-0.0340734527,-0.8462146912,-2.57152181,0.5097950526,8.0653723907,11.8462445575,-1.9682061349,-2.4033485743,1.1475410352,4.8836792351,3.9812261765,-0.337641101,-2.8959944303,0.435162569,0.746198719,0.6674624663,-1.4242695216,2.715797589,-6.730949792,0.1113834082,-0.3667739394,-6.730949792,0.1874679536,0.1995264004,-1.3819331603,3.9812261765,-0.0332980778,8.0653723907,-0.8218316599,-0.6877712215,0.5153272968,-1.8426712745,-7.9831749427,-0.9889438413,-5.8392902166,1.3765866546,-0.9218757477,-7.9831749427,-12.654197776,-1.0465523241,2.7126336774,1.9196404636,4.6736078019,0.5153272968,5.8951486589,0.0495347673,1.3310936381,0
0.3429347406,-0.3103719991,0.8711148583,0.0206939027,1.7525617052,3.4259033136,-0.3853010692,2.8643203166,-1.177099072,-2.2817025047,-0.2060840679,-0.7844144938,-7.8031537099,-7.1225903837,0.6973728604,1.843503281,-2.6541819227,-2.0661256666,0.7755414154,-0.3638088933,3.6493688868,-2.1121659377,0.2551363991,0.272945189,-2.1121659377,0.5300715847,1.1886509341,1.3374939366,-7.1225903837,-0.2049698795,2.8643203166,-1.1367716911,1.5957715037,-2.1141440248,3.3668641968,-5.869681487,-1.2292794938,-1.4423421792,-1.9608198316,0.8354400474,-5.869681487,7.2411927081,-1.1894968837,-0.7757500254,10.2344003514,-4.9780463778,-2.1141440248,4.3865667356,-0.0896790098,2.2166204479,0
-0.7819095343,1.6988232012,-1.2304736645,-1.8602684151,-0.4619504267,0.3773952481,0.3131838066,-4.2413817308,-3.1567352885,-3.3771591799,-0.1431621556,-0.9202317971,5.3509445562,1.7698669715,-0.5286724875,-1.5425141144,-1.6562442817,-0.3772830705,-0.4420458754,0.412425396,-0.8935769634,4.3137997675,1.7728435592,3.4712002063,4.3137997675,0.7947847132,-1.1456687155,-0.6359130457,1.7698669715,-0.1667169274,-4.2413817308,1.0024923694,0.2895469277,-1.1425654561,-1.2466421447,5.9166800375,1.1832481428,2.3700950099,0.489919771,-1.3892219341,5.9166800375,0.0484440702,-2.3459056791,-1.0311344963,-5.4327168765,0.9359411715,-1.1425654561,7.2334755766,-1.0812019896,1.3168279063,1
0.6199483767,-6.7582938016,1.8510017861,1.8759170313,1.8458574944,1.2612958142,0.5270790426,5.8804523943,0.2225848152,0.1131282904,0.9576942657,0.3313265586,3.930140522,1.5255132121,-1.9261328166,-1.2939938662,1.3545019628,-0.3213849747,0.6284963425,-0.4019101893,-0.9544640701,0.6757580572,-1.0658817149,1.1581620292,0.6757580572,0.8236640909,-0.3574575454,0.9210851471,1.5255132121,-1.172931124,5.8804523943,-3.0996301267,-2.0555736164,1.6439505299,2.2516354264,-1.4484719732,0.543780634,-0.5142799331,0.3223846385,1.8148798734,-1.4484719732,5.7425729098,-1.4351221631,0.9909765733,-2.0709885754,0.4051209097,1.6439505299,2.3882773955,-0.2801691044,2.6514786192,0
-1.1303548878,-0.8948306643,-0.0264952215,-1.4583871598,-0.1964126796,-1.8986667745,0.577667187,4.2990115935,3.2674906219,-5.2655074651,0.3917083114,-0.1090246094,1.2822854801,-0.0809783931,-0.1378770308,-3.3146952841,-1.1966005834,-0.4288642872,-0.7753341705,0.2832740577,2.5499220494,-0.1066868028,1.1457179592,0.4264240127,-0.1066868028,-0.8048722088,0.1775879284,3.7869715903,-0.0809783931,0.7678484558,4.2990115935,-2.5086368224,0.2349227046,-2.4187140299,0.6915936822,-3.5481504375,1.0542112968,-2.9691395456,0.3240508379,0.6073281603,-3.5481504375,-5.6169234626,-1.1655699837,-0.2516176206,3.500230394,-0.8039433627,-2.4187140299,5.8209734993,-0.2821623988,2.48962294,1
0.5778573013,0.2087648285,1.2271436876,0.0026847275,2.0493041395,2.2525431927,2.3777363216,4.680530291,2.1379742195,-2.884379215,-0.393968219,-0.0900467606,-4.2736247185,-3.152684129,0.6404278669,-0.4328206292,1.1845803514,-1.6787457166,-0.1397859492,-2.1004138239,1.996213841,0.3047276468,1.5864735606,3.9625760247,0.3047276468,-0.9461642148,-0.9648402567,0.9108957858,-3.152684129,0.8876174971,4.680530291,-4.0081223044,0.1996028015,-2.8350789273,4.178638631,-1.3224124896,0.5250106449,-1.2282273424,-1.0568541711,4.379106639,-1.3224124896,4.7863077012,-2.7722322983,1.4483764568,5.3921802359,0.813212184,-2.8350789273,10.3642044024,0.1870776836,-3.5035249889,0
0.128899912,-1.9783553765,-1.003395126,0.2680436356,1.2030984164,-1.2262063614,0.4506326658,-6.5564872267,1.5676296737,4.9908631633,-1.4252900768,-0.9919282565,4.7914286963,2.0089105329,-1.1639564416,1.6530283856,0.7831017737,0.454630886,-2.2435638128,-2.3269101981,1.4898025842,0.0897313655,-0.1746144369,-1.3793587646,0.0897313655,-0.2550544542,0.8133494486,0.6780223308,2.0089105329,0.1352346383,-6.5564872267,1.4332112471,-2.1742796295,1.0238853191,-5.0863517285,13.0112936296,-0.7888421852,5.3257452815,0.1515662861,2.9422607695,13.0112936296,8.2376708744,2.6521205585,-5.2797474513,5.2519312772,2.7842199466,1.0238853191,-7.3540670927,-0.9313427862,-1.2185903483,1
-0.9341342185,-3.0203415875,-1.6415692145,2.0702095911,-1.5057122975,4.2120799371,1.5316671939,1.2080798756,3.5994989864,-0.5489389645,0.4155858903,-2.3521103946,12.4135751245,-1.3628167114,1.2197937107,-0.5572574152,0.1771705738,-0.5456015171,0.4633924678,-0.5920137101,3.8982225115,-1.1370696054,0.2481530925,-0.3137111689,-1.1370696054,0.9224124118,-0.8303254386,0.1053248718,-1.3628167114,0.164736818,1.2080798756,-3.7920753193,-2.2081499785,-0.3236966416,-0.9128758875,-20.0138965769,-1.2693861325,-6.6840350027,0.0395787983,-6.1707876839,-20.0138965769,8.4596421861,-1.7994366078,5.3509414647,2.5426861694,-3.229633311,-0.3236966416,7.8459796736,-1.5048107542,8.8728301737,0
0.1860348816,-2.8961384744,-1.2769922655,0.2665583393,-0.1202502055,2.2869779837,0.4297145773,4.2533442908,6.1080372017,-0.3549115594,0.7266364042,1.6802296417,11.8653166193,2.6643817907,-0.1836387466,-1.4481124131,-2.050596959,1.5844117139,0.879182797,-0.2472813742,1.9521797622,-0.6378749937,0.8643020596,2.4602164287,-0.6378749937,0.8327090189,0.1778274199,-0.391172703,2.6643817907,-0.3737642166,4.2533442908,-2.4340151173,0.4880884792,-1.1010234145,-0.0783832262,-7.4953027492,-1.0324148579,-2.0182554646,-0.6258864094,-2.2552943975,-7.4953027492,4.7380979527,-4.1956717028,3.2859319466,-0.9032342067,1.9935284031,-1.1010234145,11.1239658971,-0.1049296665,2.9840461288,0
-1.5771908512,-4.1008100987,-2.9555070463,-0.1569037945,0.7540035645,2.7307485814,-0.6334980156,-10.5812139572,2.6088968533,-2.3783673423,0.0547680463,0.0256622111,5.6885459395,-0.2423635038,-1.8710505138,-0.5429720692,-1.6239071385,1.3488018064,1.3606408419,1.5606495917,2.4536413059,-3.0353788073,0.0522676722,4.339803905,-3.0353788073,2.0037939479,0.4233012561,0.2221174179,-0.2423635038,-0.4517453174,-10.5812139572,2.8842725001,-0.1463509975,-0.5393324192,-0.3703601389,3.7824922089,-0.4386003856,4.7006772665,-0.4764015165,6.0153662932,3.7824922089,4.8039999413,2.8630112434,-2.8574908446,12.2534348269,2.6021391306,-0.5393324192,8.9532773292,-0.5828098025,2.99130074,1
1.4371219203,-3.6095176875,-0.5636590157,0.1414078166,0.3498213084,2.5145057124,1.9749253557,-5.6346087248,-2.9503130358,-0.8347412564,-1.6863661579,-0.3140922578,12.6145917716,2.5437170381,0.0587145091,-3.5419049474,1.231893625,1.1031449043,-1.8657857074,0.896194565,5.4597870103,-0.0735456744,-0.1879311759,1.4868253012,-0.0735456744,0.9933711274,2.3055962592,-0.3736396107,2.5437170381,-1.124132083,-5.6346087248,4.1454859885,-0.9428420534,-2.731562676,-2.1387794335,6.7447818085,-1.636016224,11.892109318,-0.4281778648,1.136774735,6.7447818085,0.8735277522,1.2238585637,-4.6296165851,6.3474490388,0.5128999312,-2.731562676,6.9884731843,-1.4670118721,6.0347942011,1
0.9507614915,-0.2291917346,-0.7012230214,0.2801055267,0.1226504313,-2.7005740503,0.5491683526,-5.7626060702,-5.273271707,-1.0816477437,0.8490334525,-0.3425872325,0.2860418655,1.6488968411,0.8844647137,-0.7845344799,0.113244331,-1.1708241244,0.4215532893,-0.2897822204,-2.6534139127,3.8276290503,-0.9888446848,2.0606156257,3.8276290503,-0.8537135465,-0.5625927896,2.2081617005,1.6488968411,0.1437130136,-5.7626060702,2.0965458404,-1.3302507147,1.1900348357,-0.2555687907,9.078211733,-1.8402209826,4.1360984367,-1.3099308179,0.8274999409,9.078211733,-3.1576568338,2.6889423372,-2.2793919874,-6.4384478243,2.0878568849,1.1900348357,-3.234774181,-0.3058598326,1.1050215263,1
-0.8829146372,1.7340442612,-2.0986264641,-0.1166575068,0.6084057889,-0.6782997729,1.0215781588,-1.037262392,4.9976192354,1.7700513477,0.0804258249,-0.5380970124,2.5893088175,0.6590936925,-0.9149471968,-0.3741439964,-1.4500914611,0.2429904505,-0.5638961905,0.7398129182,3.3624845241,-1.0905331341,-0.1143192957,0.4784535994,-1.0905331341,-2.3692394232,-0.2626463733,0.3143570123,0.6590936925,-1.0229699805,-1.037262392,2.3937435322,0.7842180568,-0.4487328931,2.7027053758,-2.2794225496,0.3111629986,8.3532925548,0.8201472411,1.0659576252,-2.2794225496,-2.1189157357,-0.0156399764,1.2979873669,2.3026714101,2.570460902,-0.4487328931,5.0744722925,-0.4253539099,-0.5684526641,0
2.141682216,2.0350099231,-0.1650424748,1.8398733533,-0.2764182163,-5.0056314079,-0.4463213927,3.9409314697,2.3856209128,-2.4906102027,-1.2687590882,-0.5836998949,2.719686085,3.4897441131,1.4344416501,-2.5216739522,0.1597740112,1.539976421,-0.5272973676,0.9372917398,0.3477856751,3.7566341664,-0.1005012267,-0.379795801,3.7566341664,0.5183241858,0.5524719013,-2.5303613752,3.4897441131,0.8235047908,3.9409314697,-0.8856846022,-1.0893594565,-3.6754907078,-1.5478499557,4.954577575,0.2123420865,-1.6363698703,-1.020029393,-2.1359865073,4.954577575,-9.3724054703,-2.6134123304,0.0473124751,-8.6684371261,3.2898675899,-3.6754907078,0.38832538,0.8200106774,-1.5583914061,1
-1.6404328586,-2.2373053573,0.170902551,0.0713226805,-1.136619747,-2.6233365537,1.2579686145,5.2896110242,8.0072710929,-6.7441006349,0.6615553577,1.2698794133,1.3254394399,3.4496002614,-0.5447018446,-2.5713600627,0.1800553574,-0.7518538963,2.0255649065,1.6306339959,-3.4152265136,-5.1588621934,-2.4638609201,2.93947934,-5.1588621934,2.1253819549,0.4446707213,0.7108758539,3.4496002614,0.3787412533,5.2896110242,-1.9829373687,-1.1147340549,-0.0686169268,-1.6031952606,-7.3300902283,0.5443509819,-15.651576425,0.8166173492,-0.6352788756,-7.3300902283,-14.3029085407,-0.7470907601,3.4226910624,-3.0502318269,4.4514526876,-0.0686169268,5.988971205,0.0511926755,1.2185371897,0
0.4228697327,1.3540000222,-1.3861884,-0.4232108642,1.4454100298,2.5594563051,0.3076898394,-4.1103194904,1.7780530028,-0.7272895188,-1.7405089884,1.964935798,9.195140321,0.6226443276,-0.6453908083,-2.2661400783,-0.0025795633,-1.5932335158,0.6504305469,0.2813702076,2.972296765,-1.0627628928,0.360575949,-2.1910783896,-1.0627628928,-0.0580211093,1.8239375647,0.0690921281,0.6226443276,-0.4615143785,-4.1103194904,1.0322577862,-0.7424121041,-0.237731268,-1.1177095502,-13.9002364259,0.8110731782,-0.142299981,1.2670520996,-3.903862954,-13.9002364259,-3.7543325056,0.1205342086,4.8446305804,0.3523243437,-1.9954904792,-0.237731268,5.6003010228,-0.269472417,4.9807102525,0
-0.3809196383,-0.1215151821,0.1916241246,0.2805459694,-0.8906645785,-0.1793920905,0.3491491172,-7.7187711245,1.996839913,-0.2047308719,2.47068609,0.6711852954,-0.7673455733,-0.4709102189,-0.246679441,0.4556564654,0.3573442371,-0.1406621377,-0.1737057741,0.8257597854,1.5641440494,-3.0533555869,-1.1638369682,0.2715827304,-3.0533555869,0.1362786866,-0.6649651641,0.7930480899,-0.4709102189,0.3701180203,-7.7187711245,2.673322953,-0.2842336789,-2.4731655427,-3.9931565967,7.5498672129,1.7964810598,-2.1644362538,-0.9949832216,4.0968858755,7.5498672129,-2.6642152629,3.3053525164,-1.3909982257,5.3242662119,4.5646676262,-2.4731655427,-1.6196879952,0.3930624067,-1.7885426622,1
-0.1926698683,-3.8592395493,3.5738949287,1.6654560113,-0.7374761672,0.2257385878,-0.8104370106,12.7395420576,-4.7711098907,2.7724083826,-0.3656003889,0.2278962435,-2.0028010029,-3.7371216272,-0.4908709478,-1.8085520549,1.5136941065,-0.796087097,-0.3368368497,-0.5724509779,0.5608304809,-1.5184446584,0.2638322254,0.9770294509,-1.5184446584,-0.3376003238,0.6559481179,0.2879565828,-3.7371216272,1.1411790607,12.7395420576,-2.6994905623,-0.5207295947,0.6558856322,1.7364760606,2.9351925315,1.0763410003,-0.5340373365,-0.5056509089,0.8085411955,2.9351925315,6.0872414529,-0.8465664416,-0.0261227513,-2.2454625937,-2.0975833353,0.6558856322,-0.9293335629,-1.4631762892,5.2858628299,0
-1.7675936879,-1.7256583129,1.5790191488,-0.1402392378,1.0543402688,0.0901245654,-1.8981151834,-6.1683835887,-8.8387360009,3.8373755985,0.0314324166,-1.6381590718,6.2783969146,3.8111269514,-0.3382299676,0.6180859505,0.5991664364,0.00001783,-0.3854823604,0.0046867241,-1.3646748868,4.7842602515,-0.4028470275,-1.3774151219,4.7842602515,-0.3433075316,-0.5506495368,0.9677589366,3.8111269514,0.3721152794,-6.1683835887,1.8019471251,-1.6978896544,-0.3182193998,-4.3344006877,8.997702632,0.8964032561,4.1307102679,0.5068722241,-3.0867953412,8.997702632,1.6860023194,3.168303404,-2.5538308381,-8.4718192311,1.6735180048,-0.3182193998,-11.0122864148,-0.4290198784,0.1786849046,1
-1.5674323778,2.5305446639,-1.7985436175,-0.8345687749,-0.8118266718,-4.4228079685,-1.3967096152,5.2958286248,3.9439409434,-3.6130198321,0.8605246482,0.0319849522,-2.9811121737,0.6365944601,0.2323137258,-1.7530554588,-0.6353305714,1.0190286042,0.8139051296,1.8816570277,-1.168178423,2.7397541784,0.9172996676,-0.1488057757,2.7397541784,-0.129121174,0.306640028,-0.6250688504,0.6365944601,-0.4440059536,5.2958286248,-3.0915826619,-0.9605709632,-2.2776417334,1.6375051713,-0.57718909,1.2680389258,-4.067597546,0.8828715937,0.0114501153,-0.57718909,-6.3408988799,-2.9497151053,0.7772999153,-3.1086331336,-0.2744782964,-2.2776417334,1.9089460364,1.255874075,-3.0606458502,1
